Timestamp(ms),Source,Destination, Length(Mb)
54000,Sendai,Haerbin,0.5462473764309139
54000,Sendai,Lagos,0.27105344508996154
54000,Sendai,Tomsk,0.8708092844326583
54000,Sendai,Tehran,0.5603121121184913
56000,Abuja,Al-Iskandariyah-(Alexandria),0.20124337611096546
56000,Abuja,Al-Qahirah-(Cairo),0.47046333766896514
56000,Abuja,Ankara,0.049733950222203095
56000,Abuja,Irbil-(Erbil),1.1975085911241186
56000,Abuja,Haerbin,0.7969157442957318
56000,Abuja,Lagos,0.7569478593262184
56000,Abuja,Tomsk,1.0870008967720757
56000,Abuja,Tehran,0.9797909757161835
56000,Abuja,Sendai,0.557089872327895
56000,Al-Iskandariyah-(Alexandria),Abuja,0.41538305954443855
56000,Al-Iskandariyah-(Alexandria),Al-Qahirah-(Cairo),1.0915486206444032
56000,Al-Iskandariyah-(Alexandria),Ankara,0.8165721313575729
56000,Al-Iskandariyah-(Alexandria),Irbil-(Erbil),1.0545617739139446
56000,Al-Iskandariyah-(Alexandria),Haerbin,0.48435152413784444
56000,Al-Iskandariyah-(Alexandria),Lagos,0.20720343960708476
56000,Al-Iskandariyah-(Alexandria),Tomsk,0.5284894815833523
56000,Al-Iskandariyah-(Alexandria),Tehran,1.1351917200108674
56000,Al-Iskandariyah-(Alexandria),Sendai,0.12244711442242609
56000,Al-Qahirah-(Cairo),Abuja,1.0100807637183709
56000,Al-Qahirah-(Cairo),Al-Iskandariyah-(Alexandria),0.6989446274294427
56000,Al-Qahirah-(Cairo),Ankara,0.07023921353632352
56000,Al-Qahirah-(Cairo),Irbil-(Erbil),0.22925936587665402
56000,Al-Qahirah-(Cairo),Haerbin,0.5876397239019027
56000,Al-Qahirah-(Cairo),Lagos,0.6450278138021016
56000,Al-Qahirah-(Cairo),Tomsk,0.1446528259686223
56000,Al-Qahirah-(Cairo),Tehran,0.3630670411205502
56000,Al-Qahirah-(Cairo),Sendai,0.48761891634498733
56000,Ankara,Abuja,0.8598610571356942
56000,Ankara,Al-Iskandariyah-(Alexandria),0.7703969929230203
56000,Ankara,Al-Qahirah-(Cairo),0.8930612385179231
56000,Ankara,Irbil-(Erbil),0.9817014881885983
56000,Ankara,Haerbin,0.03819268837890988
56000,Ankara,Lagos,1.0140669709031682
56000,Ankara,Tomsk,0.646699164201345
56000,Ankara,Tehran,0.2826056041081292
56000,Ankara,Sendai,1.320961708210898
56000,Irbil-(Erbil),Abuja,0.7382542927384046
56000,Irbil-(Erbil),Al-Iskandariyah-(Alexandria),0.0980582458407171
56000,Irbil-(Erbil),Al-Qahirah-(Cairo),0.03539312936929173
56000,Irbil-(Erbil),Ankara,1.2468696177584693
56000,Irbil-(Erbil),Haerbin,0.23318197847090866
56000,Irbil-(Erbil),Lagos,1.1656296179372996
56000,Irbil-(Erbil),Tomsk,1.1418981610765504
56000,Irbil-(Erbil),Tehran,1.2825705881045908
56000,Irbil-(Erbil),Sendai,0.3414044418030415
56000,Haerbin,Abuja,0.605575211053335
56000,Haerbin,Al-Iskandariyah-(Alexandria),1.2319416080927876
56000,Haerbin,Al-Qahirah-(Cairo),0.8651193333816214
56000,Haerbin,Ankara,0.8485912849289623
56000,Haerbin,Irbil-(Erbil),1.0089287659167674
56000,Haerbin,Lagos,0.6167284751983648
56000,Haerbin,Tomsk,0.7031281454246954
56000,Haerbin,Tehran,1.2102652853305895
56000,Haerbin,Sendai,0.008630664379611908
56000,Lagos,Abuja,0.15311926997826486
56000,Lagos,Al-Iskandariyah-(Alexandria),0.4646323829180333
56000,Lagos,Al-Qahirah-(Cairo),1.211229253243903
56000,Lagos,Ankara,1.3198655503347663
56000,Lagos,Irbil-(Erbil),0.7092895875420406
56000,Lagos,Haerbin,0.6001775074638225
56000,Lagos,Tomsk,0.06984850605462996
56000,Lagos,Tehran,0.3879166933325238
56000,Lagos,Sendai,0.2692464266787137
56000,Tomsk,Abuja,1.331554271044219
56000,Tomsk,Al-Iskandariyah-(Alexandria),0.404867902712415
56000,Tomsk,Al-Qahirah-(Cairo),0.09051908298949159
56000,Tomsk,Ankara,0.8569299299918424
56000,Tomsk,Irbil-(Erbil),0.4990548065990111
56000,Tomsk,Haerbin,0.06405865129179429
56000,Tomsk,Lagos,0.7815051712893462
56000,Tomsk,Tehran,0.6430798010616551
56000,Tomsk,Sendai,0.9173662283683868
56000,Tehran,Abuja,0.3333802508157069
56000,Tehran,Al-Iskandariyah-(Alexandria),0.352268551760865
56000,Tehran,Al-Qahirah-(Cairo),0.6792446827523779
56000,Tehran,Ankara,0.15304786908540283
56000,Tehran,Irbil-(Erbil),0.4622372267490542
56000,Tehran,Haerbin,0.24179448112973906
56000,Tehran,Lagos,0.4250204648435747
56000,Tehran,Tomsk,0.5807296042732568
56000,Tehran,Sendai,0.06043877814337979
56000,Sendai,Abuja,1.3051810503925836
56000,Sendai,Al-Iskandariyah-(Alexandria),0.31883758513945015
56000,Sendai,Al-Qahirah-(Cairo),1.1486134655982445
56000,Sendai,Ankara,0.4002194117081995
56000,Sendai,Irbil-(Erbil),0.4306222357417503
56000,Sendai,Haerbin,0.274789660417055
56000,Sendai,Lagos,0.3283374415293741
56000,Sendai,Tomsk,0.09681358167025259
56000,Sendai,Tehran,0.9747765085753366
58000,Abuja,Al-Iskandariyah-(Alexandria),0.4231651388247939
58000,Abuja,Al-Qahirah-(Cairo),1.282438328105051
58000,Abuja,Ankara,0.244210395279041
58000,Abuja,Irbil-(Erbil),1.3048779648779947
58000,Abuja,Haerbin,0.3380643910332424
58000,Abuja,Lagos,0.3299200887965662
58000,Abuja,Tomsk,0.8258257641934972
58000,Abuja,Tehran,0.8648751859678747
58000,Abuja,Sendai,0.37210601147724687
58000,Al-Iskandariyah-(Alexandria),Abuja,0.42709472737403686
58000,Al-Iskandariyah-(Alexandria),Al-Qahirah-(Cairo),0.4544847835968082
58000,Al-Iskandariyah-(Alexandria),Ankara,0.19217140843142655
58000,Al-Iskandariyah-(Alexandria),Irbil-(Erbil),1.1906010572270151
58000,Al-Iskandariyah-(Alexandria),Haerbin,1.1449293780063168
58000,Al-Iskandariyah-(Alexandria),Lagos,0.5411330865550874
58000,Al-Iskandariyah-(Alexandria),Tomsk,0.9315664980231576
58000,Al-Iskandariyah-(Alexandria),Tehran,1.06135791554565
58000,Al-Iskandariyah-(Alexandria),Sendai,0.4243675303493757
58000,Al-Qahirah-(Cairo),Abuja,0.1589134809193511
58000,Al-Qahirah-(Cairo),Al-Iskandariyah-(Alexandria),0.7848230202304524
58000,Al-Qahirah-(Cairo),Ankara,1.036848939613849
58000,Al-Qahirah-(Cairo),Irbil-(Erbil),0.4644898770954902
58000,Al-Qahirah-(Cairo),Haerbin,1.3332773501974726
58000,Al-Qahirah-(Cairo),Lagos,0.5065775810415626
58000,Al-Qahirah-(Cairo),Tomsk,0.5387283890561725
58000,Al-Qahirah-(Cairo),Tehran,0.6703848363002818
58000,Al-Qahirah-(Cairo),Sendai,1.1251321796849836
58000,Ankara,Abuja,0.1495577255433041
58000,Ankara,Al-Iskandariyah-(Alexandria),0.9688452326746178
58000,Ankara,Al-Qahirah-(Cairo),1.2809924211853354
58000,Ankara,Irbil-(Erbil),0.06879021037668354
58000,Ankara,Haerbin,0.12832277452692153
58000,Ankara,Lagos,0.6978496570649193
58000,Ankara,Tomsk,1.220492657587822
58000,Ankara,Tehran,0.07226192986437541
58000,Ankara,Sendai,1.0393818235239367
58000,Irbil-(Erbil),Abuja,1.3001692781285485
58000,Irbil-(Erbil),Al-Iskandariyah-(Alexandria),1.3303230381319655
58000,Irbil-(Erbil),Al-Qahirah-(Cairo),0.44450569826674197
58000,Irbil-(Erbil),Ankara,1.1549164676101216
58000,Irbil-(Erbil),Haerbin,0.14781124496055234
58000,Irbil-(Erbil),Lagos,0.7110111901863962
58000,Irbil-(Erbil),Tomsk,0.27631713403125024
58000,Irbil-(Erbil),Tehran,0.6234917006978562
58000,Irbil-(Erbil),Sendai,1.157952538303739
58000,Haerbin,Abuja,0.8778076079588766
58000,Haerbin,Al-Iskandariyah-(Alexandria),0.6899445950430927
58000,Haerbin,Al-Qahirah-(Cairo),0.4472293017519351
58000,Haerbin,Ankara,1.077252891322222
58000,Haerbin,Irbil-(Erbil),1.185505453252869
58000,Haerbin,Lagos,0.6940511628756973
58000,Haerbin,Tomsk,1.0393022117535242
58000,Haerbin,Tehran,1.1265458279988352
58000,Haerbin,Sendai,0.10086862388279019
58000,Lagos,Abuja,0.40185389556628853
58000,Lagos,Al-Iskandariyah-(Alexandria),0.3050788109510587
58000,Lagos,Al-Qahirah-(Cairo),0.169149069742159
58000,Lagos,Ankara,0.2605729764705291
58000,Lagos,Irbil-(Erbil),0.18464902051775947
58000,Lagos,Haerbin,0.8334204380834042
58000,Lagos,Tomsk,0.193710848647678
58000,Lagos,Tehran,0.8753099464085736
58000,Lagos,Sendai,1.234325550799221
58000,Tomsk,Abuja,0.32784689482872836
58000,Tomsk,Al-Iskandariyah-(Alexandria),0.8757292913373844
58000,Tomsk,Al-Qahirah-(Cairo),0.025833078549857724
58000,Tomsk,Ankara,0.3990061476972606
58000,Tomsk,Irbil-(Erbil),1.142315370756502
58000,Tomsk,Haerbin,0.29579561964209955
58000,Tomsk,Lagos,1.1990837975088158
58000,Tomsk,Tehran,0.8845783301450076
58000,Tomsk,Sendai,0.8835360580145419
58000,Tehran,Abuja,0.9499305642966483
58000,Tehran,Al-Iskandariyah-(Alexandria),0.44310856391632847
58000,Tehran,Al-Qahirah-(Cairo),0.7558415799039369
58000,Tehran,Ankara,1.2971787585969077
58000,Tehran,Irbil-(Erbil),0.9410217473713507
58000,Tehran,Haerbin,0.6586476912576844
58000,Tehran,Lagos,1.1663605634928833
58000,Tehran,Tomsk,0.9581363851933828
58000,Tehran,Sendai,0.5099898443065909
58000,Sendai,Abuja,0.1989435934747057
58000,Sendai,Al-Iskandariyah-(Alexandria),0.08440258653554918
58000,Sendai,Al-Qahirah-(Cairo),0.06512454024044612
58000,Sendai,Ankara,0.4043298069333364
58000,Sendai,Irbil-(Erbil),0.29712911052716695
58000,Sendai,Haerbin,0.4547836965408415
58000,Sendai,Lagos,1.2715093357330183
58000,Sendai,Tomsk,1.0925032676766335
58000,Sendai,Tehran,0.20815173904274964
60000,Abuja,Al-Iskandariyah-(Alexandria),0.2888319911214947
60000,Abuja,Al-Qahirah-(Cairo),0.2508066127233818
60000,Abuja,Ankara,0.6348571500357326
60000,Abuja,Irbil-(Erbil),1.0937569390133648
60000,Abuja,Haerbin,0.24182323758827998
60000,Abuja,Lagos,0.7017812448936206
60000,Abuja,Tomsk,0.8061092696981826
60000,Abuja,Tehran,0.10181270223111438
60000,Abuja,Sendai,0.6765780014129998
60000,Al-Iskandariyah-(Alexandria),Abuja,0.4887936328957535
60000,Al-Iskandariyah-(Alexandria),Al-Qahirah-(Cairo),0.830443001392788
60000,Al-Iskandariyah-(Alexandria),Ankara,0.028795134939127255
60000,Al-Iskandariyah-(Alexandria),Irbil-(Erbil),0.42477236518776096
60000,Al-Iskandariyah-(Alexandria),Haerbin,0.3647220352479497
60000,Al-Iskandariyah-(Alexandria),Lagos,0.07730682962001811
60000,Al-Iskandariyah-(Alexandria),Tomsk,0.8760250394495414
60000,Al-Iskandariyah-(Alexandria),Tehran,0.9703324363298524
60000,Al-Iskandariyah-(Alexandria),Sendai,0.9517635445240363
60000,Al-Qahirah-(Cairo),Abuja,0.3460885822815123
60000,Al-Qahirah-(Cairo),Al-Iskandariyah-(Alexandria),1.0599791896646074
60000,Al-Qahirah-(Cairo),Ankara,0.4503981619047413
60000,Al-Qahirah-(Cairo),Irbil-(Erbil),0.5230510621365321
60000,Al-Qahirah-(Cairo),Haerbin,1.201196001690517
60000,Al-Qahirah-(Cairo),Lagos,0.648196160535035
60000,Al-Qahirah-(Cairo),Tomsk,0.49277582003546483
60000,Al-Qahirah-(Cairo),Tehran,1.308488349079869
60000,Al-Qahirah-(Cairo),Sendai,0.33533331680558043
60000,Ankara,Abuja,0.04678716464943126
60000,Ankara,Al-Iskandariyah-(Alexandria),1.0970063721306968
60000,Ankara,Al-Qahirah-(Cairo),1.1417199282888562
60000,Ankara,Irbil-(Erbil),0.6711009483921392
60000,Ankara,Haerbin,0.6713003677888711
60000,Ankara,Lagos,0.35301826249716256
60000,Ankara,Tomsk,1.2263815779495726
60000,Ankara,Tehran,0.72643442772171
60000,Ankara,Sendai,1.1990876395610535
60000,Irbil-(Erbil),Abuja,0.25829766929602427
60000,Irbil-(Erbil),Al-Iskandariyah-(Alexandria),0.6383115722876018
60000,Irbil-(Erbil),Al-Qahirah-(Cairo),0.5941493281168523
60000,Irbil-(Erbil),Ankara,1.1983975116211871
60000,Irbil-(Erbil),Haerbin,0.8355036603338257
60000,Irbil-(Erbil),Lagos,0.26378653065961066
60000,Irbil-(Erbil),Tomsk,0.11751823287837229
60000,Irbil-(Erbil),Tehran,0.020563237861081753
60000,Irbil-(Erbil),Sendai,1.1906994901567192
60000,Haerbin,Abuja,1.1623716637343509
60000,Haerbin,Al-Iskandariyah-(Alexandria),0.10083166093151519
60000,Haerbin,Al-Qahirah-(Cairo),0.5921865273642932
60000,Haerbin,Ankara,0.7961988038394848
60000,Haerbin,Irbil-(Erbil),0.4214699296758768
60000,Haerbin,Lagos,0.890493077341573
60000,Haerbin,Tomsk,1.033467230620573
60000,Haerbin,Tehran,0.41140712018336467
60000,Haerbin,Sendai,0.35564315369359945
60000,Lagos,Abuja,0.9943732667826432
60000,Lagos,Al-Iskandariyah-(Alexandria),0.40030306957451717
60000,Lagos,Al-Qahirah-(Cairo),1.1116399667772598
60000,Lagos,Ankara,0.787220160542391
60000,Lagos,Irbil-(Erbil),1.0963219615487356
60000,Lagos,Haerbin,0.19942934995622164
60000,Lagos,Tomsk,0.36394573224197535
60000,Lagos,Tehran,1.0822375407870466
60000,Lagos,Sendai,0.3293938294325849
60000,Tomsk,Abuja,0.06055095195481478
60000,Tomsk,Al-Iskandariyah-(Alexandria),1.2429547575714928
60000,Tomsk,Al-Qahirah-(Cairo),0.34187255345555523
60000,Tomsk,Ankara,0.45480394490300596
60000,Tomsk,Irbil-(Erbil),1.189116779420987
60000,Tomsk,Haerbin,0.5654584726577535
60000,Tomsk,Lagos,1.1140369481552055
60000,Tomsk,Tehran,0.6799243117906231
60000,Tomsk,Sendai,1.1755665666587864
60000,Tehran,Abuja,0.19824330003274016
60000,Tehran,Al-Iskandariyah-(Alexandria),0.9902478543365085
60000,Tehran,Al-Qahirah-(Cairo),0.22380967052175366
60000,Tehran,Ankara,0.4853226721726994
60000,Tehran,Irbil-(Erbil),0.15099706817393965
60000,Tehran,Haerbin,0.5588858311185314
60000,Tehran,Lagos,0.021935800270074836
60000,Tehran,Tomsk,0.8998666001157353
60000,Tehran,Sendai,0.6961888409456868
60000,Sendai,Abuja,0.4525366225448614
60000,Sendai,Al-Iskandariyah-(Alexandria),0.00606781645673952
60000,Sendai,Al-Qahirah-(Cairo),0.9153888706073358
60000,Sendai,Ankara,0.8855400898071727
60000,Sendai,Irbil-(Erbil),0.8057255782497947
60000,Sendai,Haerbin,1.2922237680829087
60000,Sendai,Lagos,0.35497926609436536
60000,Sendai,Tomsk,0.27155668447744097
60000,Sendai,Tehran,0.4800273614563344
62000,Abuja,Al-Iskandariyah-(Alexandria),0.9456370893302535
62000,Abuja,Al-Qahirah-(Cairo),1.0864127923844664
62000,Abuja,Ankara,0.4836078080480517
62000,Abuja,Irbil-(Erbil),0.3494283955741513
62000,Abuja,Haerbin,0.09238740221635384
62000,Abuja,Lagos,0.5202390108488171
62000,Abuja,Tomsk,0.9061406214424526
62000,Abuja,Tehran,0.15347904827773773
62000,Abuja,Sendai,0.9596806742543752
62000,Al-Iskandariyah-(Alexandria),Abuja,0.29579242262667116
62000,Al-Iskandariyah-(Alexandria),Al-Qahirah-(Cairo),0.35963568676716406
62000,Al-Iskandariyah-(Alexandria),Ankara,0.5294994330866327
62000,Al-Iskandariyah-(Alexandria),Irbil-(Erbil),0.8244512853656736
62000,Al-Iskandariyah-(Alexandria),Haerbin,0.6187187180111786
62000,Al-Iskandariyah-(Alexandria),Lagos,1.3189409191553731
62000,Al-Iskandariyah-(Alexandria),Tomsk,1.0175571912485633
62000,Al-Iskandariyah-(Alexandria),Tehran,0.7882651531664392
62000,Al-Iskandariyah-(Alexandria),Sendai,1.3168770179403813
62000,Al-Qahirah-(Cairo),Abuja,0.5155854245035433
62000,Al-Qahirah-(Cairo),Al-Iskandariyah-(Alexandria),1.2717820426420003
62000,Al-Qahirah-(Cairo),Ankara,0.04359843977709558
62000,Al-Qahirah-(Cairo),Irbil-(Erbil),0.8717806289010073
62000,Al-Qahirah-(Cairo),Haerbin,0.11395672607532321
62000,Al-Qahirah-(Cairo),Lagos,1.167734728695244
62000,Al-Qahirah-(Cairo),Tomsk,0.2633160859014841
62000,Al-Qahirah-(Cairo),Tehran,0.059838047088112724
62000,Al-Qahirah-(Cairo),Sendai,0.10576465857565656
62000,Ankara,Abuja,0.3630971034093272
62000,Ankara,Al-Iskandariyah-(Alexandria),0.8446305815373385
62000,Ankara,Al-Qahirah-(Cairo),0.8741543332893943
62000,Ankara,Irbil-(Erbil),0.14987120106437946
62000,Ankara,Haerbin,0.46782568935018576
62000,Ankara,Lagos,0.7708156076467843
62000,Ankara,Tomsk,1.0655123386972973
62000,Ankara,Tehran,1.2984456099986896
62000,Ankara,Sendai,0.5979564166347737
62000,Irbil-(Erbil),Abuja,0.07557306663488164
62000,Irbil-(Erbil),Al-Iskandariyah-(Alexandria),0.16293572543638063
62000,Irbil-(Erbil),Al-Qahirah-(Cairo),0.026832344930230047
62000,Irbil-(Erbil),Ankara,0.7688268004737873
62000,Irbil-(Erbil),Haerbin,0.39121346249908556
62000,Irbil-(Erbil),Lagos,0.30549253359872824
62000,Irbil-(Erbil),Tomsk,0.17212373570906597
62000,Irbil-(Erbil),Tehran,1.2849839831273866
62000,Irbil-(Erbil),Sendai,0.5763023632046453
62000,Haerbin,Abuja,1.114491359016387
62000,Haerbin,Al-Iskandariyah-(Alexandria),1.1640294391831234
62000,Haerbin,Al-Qahirah-(Cairo),1.2803700544990964
62000,Haerbin,Ankara,0.9972968122373764
62000,Haerbin,Irbil-(Erbil),0.6952482210064619
62000,Haerbin,Lagos,1.093552242933173
62000,Haerbin,Tomsk,0.0843545190323085
62000,Haerbin,Tehran,0.0792053501927364
62000,Haerbin,Sendai,0.9552305575985467
62000,Lagos,Abuja,0.06662974549132479
62000,Lagos,Al-Iskandariyah-(Alexandria),0.7262471015147027
62000,Lagos,Al-Qahirah-(Cairo),1.0663218003152397
62000,Lagos,Ankara,1.2885072075612485
62000,Lagos,Irbil-(Erbil),0.9159134849688676
62000,Lagos,Haerbin,0.8507207808394482
62000,Lagos,Tomsk,0.972503661465637
62000,Lagos,Tehran,0.3662220521315283
62000,Lagos,Sendai,0.7542919410626552
62000,Tomsk,Abuja,0.8673570468621274
62000,Tomsk,Al-Iskandariyah-(Alexandria),0.33057356681318534
62000,Tomsk,Al-Qahirah-(Cairo),0.6959436328199625
62000,Tomsk,Ankara,0.7009785467201782
62000,Tomsk,Irbil-(Erbil),0.2460754391886432
62000,Tomsk,Haerbin,0.5317395694818227
62000,Tomsk,Lagos,0.24496665062447423
62000,Tomsk,Tehran,0.8123910094745699
62000,Tomsk,Sendai,1.1966517167478037
62000,Tehran,Abuja,1.1148827000404233
62000,Tehran,Al-Iskandariyah-(Alexandria),1.1890877780530356
62000,Tehran,Al-Qahirah-(Cairo),0.4403294814649198
62000,Tehran,Ankara,0.6447404335745193
62000,Tehran,Irbil-(Erbil),0.6567477831529033
62000,Tehran,Haerbin,0.7919858586948633
62000,Tehran,Lagos,1.166679179473605
62000,Tehran,Tomsk,0.024271245201711977
62000,Tehran,Sendai,0.7746971549499209
62000,Sendai,Abuja,0.900927319033513
62000,Sendai,Al-Iskandariyah-(Alexandria),0.7835528777813252
62000,Sendai,Al-Qahirah-(Cairo),0.3860503121057902
62000,Sendai,Ankara,0.34862451401858596
62000,Sendai,Irbil-(Erbil),0.2784829890038239
62000,Sendai,Haerbin,1.2022473248403438
62000,Sendai,Lagos,0.7859715913330116
62000,Sendai,Tomsk,0.33707511068999363
62000,Sendai,Tehran,0.9956276002954323
64000,Abuja,Al-Iskandariyah-(Alexandria),1.2462177614661316
64000,Abuja,Al-Qahirah-(Cairo),1.0530364649141988
64000,Abuja,Ankara,0.22553389883465957
64000,Abuja,Irbil-(Erbil),0.12241545943787975
64000,Abuja,Haerbin,0.631317011736527
64000,Abuja,Lagos,1.1295045105602382
64000,Abuja,Tomsk,0.9553783136300971
64000,Abuja,Tehran,0.11631311990337645
64000,Abuja,Sendai,0.1879429355143777
64000,Al-Iskandariyah-(Alexandria),Abuja,0.21808099417489593
64000,Al-Iskandariyah-(Alexandria),Al-Qahirah-(Cairo),0.9542341966218958
64000,Al-Iskandariyah-(Alexandria),Ankara,1.0379859638926363
64000,Al-Iskandariyah-(Alexandria),Irbil-(Erbil),1.0390099698158521
64000,Al-Iskandariyah-(Alexandria),Haerbin,0.3676773041675306
64000,Al-Iskandariyah-(Alexandria),Lagos,0.486610217786333
64000,Al-Iskandariyah-(Alexandria),Tomsk,0.9462868564012998
64000,Al-Iskandariyah-(Alexandria),Tehran,0.8181927736482029
64000,Al-Iskandariyah-(Alexandria),Sendai,1.0989415032994887
64000,Al-Qahirah-(Cairo),Abuja,0.5929479443682429
64000,Al-Qahirah-(Cairo),Al-Iskandariyah-(Alexandria),0.32914414068196446
64000,Al-Qahirah-(Cairo),Ankara,1.329357057107536
64000,Al-Qahirah-(Cairo),Irbil-(Erbil),0.08268310468194576
64000,Al-Qahirah-(Cairo),Haerbin,0.1926289393587314
64000,Al-Qahirah-(Cairo),Lagos,0.9913007842247731
64000,Al-Qahirah-(Cairo),Tomsk,0.8809609231302616
64000,Al-Qahirah-(Cairo),Tehran,0.56472162530916
64000,Al-Qahirah-(Cairo),Sendai,0.4567355746991426
64000,Ankara,Abuja,0.29841040454587625
64000,Ankara,Al-Iskandariyah-(Alexandria),0.7370699867637995
64000,Ankara,Al-Qahirah-(Cairo),1.295099167161501
64000,Ankara,Irbil-(Erbil),0.5102890351612502
64000,Ankara,Haerbin,0.7941625255281531
64000,Ankara,Lagos,0.8054428814104636
64000,Ankara,Tomsk,0.03096397687842023
64000,Ankara,Tehran,1.0415970031537178
64000,Ankara,Sendai,0.4060743459218104
64000,Irbil-(Erbil),Abuja,0.4958382016071954
64000,Irbil-(Erbil),Al-Iskandariyah-(Alexandria),0.7749753685327128
64000,Irbil-(Erbil),Al-Qahirah-(Cairo),0.9428351554582133
64000,Irbil-(Erbil),Ankara,1.1635310303240978
64000,Irbil-(Erbil),Haerbin,0.06849907934521773
64000,Irbil-(Erbil),Lagos,0.959215963179092
64000,Irbil-(Erbil),Tomsk,0.45631210016588614
64000,Irbil-(Erbil),Tehran,0.3183465364887921
64000,Irbil-(Erbil),Sendai,0.11349594779770036
64000,Haerbin,Abuja,1.2053258054606442
64000,Haerbin,Al-Iskandariyah-(Alexandria),0.5777899530566032
64000,Haerbin,Al-Qahirah-(Cairo),0.16432826867609998
64000,Haerbin,Ankara,0.5544664707642114
64000,Haerbin,Irbil-(Erbil),0.9581109655369162
64000,Haerbin,Lagos,0.3695669782801111
64000,Haerbin,Tomsk,0.015773579955127737
64000,Haerbin,Tehran,0.6849392426257045
64000,Haerbin,Sendai,0.5680104912387491
64000,Lagos,Abuja,0.7897261361359275
64000,Lagos,Al-Iskandariyah-(Alexandria),0.9972119201812683
64000,Lagos,Al-Qahirah-(Cairo),0.7027548392202114
64000,Lagos,Ankara,1.3018922698362596
64000,Lagos,Irbil-(Erbil),0.8446601163760454
64000,Lagos,Haerbin,1.022353069846845
64000,Lagos,Tomsk,0.5777290379012469
64000,Lagos,Tehran,0.8026548444781741
64000,Lagos,Sendai,0.7950684959621827
64000,Tomsk,Abuja,1.0773636408489848
64000,Tomsk,Al-Iskandariyah-(Alexandria),0.2665877702940736
64000,Tomsk,Al-Qahirah-(Cairo),1.0304243619181026
64000,Tomsk,Ankara,0.7401972815317942
64000,Tomsk,Irbil-(Erbil),0.22310572699032472
64000,Tomsk,Haerbin,0.27643094493186676
64000,Tomsk,Lagos,0.8185611241682894
64000,Tomsk,Tehran,0.8493793716831785
64000,Tomsk,Sendai,0.982803202406979
64000,Tehran,Abuja,0.22619212468342154
64000,Tehran,Al-Iskandariyah-(Alexandria),1.0751921363203243
64000,Tehran,Al-Qahirah-(Cairo),0.668150080342947
64000,Tehran,Ankara,0.9058886995914932
64000,Tehran,Irbil-(Erbil),0.5195543936769504
64000,Tehran,Haerbin,0.6520891828466776
64000,Tehran,Lagos,0.6804293902551197
64000,Tehran,Tomsk,0.6926034310868492
64000,Tehran,Sendai,0.4878894033803552
64000,Sendai,Abuja,1.2617840634508135
64000,Sendai,Al-Iskandariyah-(Alexandria),1.201443055029165
64000,Sendai,Al-Qahirah-(Cairo),0.6530967438298718
64000,Sendai,Ankara,0.6534020858915643
64000,Sendai,Irbil-(Erbil),0.9341431782888512
64000,Sendai,Haerbin,1.260133143793814
64000,Sendai,Lagos,0.5687500964020431
64000,Sendai,Tomsk,0.17706544091566495
64000,Sendai,Tehran,1.0566405650808859
66000,Abuja,Al-Iskandariyah-(Alexandria),0.03175092383362014
66000,Abuja,Al-Qahirah-(Cairo),0.7695319437124698
66000,Abuja,Ankara,0.5984265925934813
66000,Abuja,Irbil-(Erbil),0.2875953174890083
66000,Abuja,Haerbin,0.6822747283750492
66000,Abuja,Lagos,1.1059480867833746
66000,Abuja,Tomsk,0.7610978474905787
66000,Abuja,Tehran,0.7570523212727821
66000,Abuja,Sendai,1.2123489872397584
66000,Al-Iskandariyah-(Alexandria),Abuja,0.09034559633205896
66000,Al-Iskandariyah-(Alexandria),Al-Qahirah-(Cairo),0.1891389556094305
66000,Al-Iskandariyah-(Alexandria),Ankara,0.2969995516248701
66000,Al-Iskandariyah-(Alexandria),Irbil-(Erbil),1.0055251309653568
66000,Al-Iskandariyah-(Alexandria),Haerbin,0.41389975449717975
66000,Al-Iskandariyah-(Alexandria),Lagos,0.7406813928249301
66000,Al-Iskandariyah-(Alexandria),Tomsk,1.265028417086314
66000,Al-Iskandariyah-(Alexandria),Tehran,0.22421286369890492
66000,Al-Iskandariyah-(Alexandria),Sendai,0.531619889757061
66000,Al-Qahirah-(Cairo),Abuja,0.8472611383019153
66000,Al-Qahirah-(Cairo),Al-Iskandariyah-(Alexandria),0.6129416439118955
66000,Al-Qahirah-(Cairo),Ankara,0.6260629170358629
66000,Al-Qahirah-(Cairo),Irbil-(Erbil),1.1853527077125792
66000,Al-Qahirah-(Cairo),Haerbin,0.0013495521355704199
66000,Al-Qahirah-(Cairo),Lagos,0.7336231526809767
66000,Al-Qahirah-(Cairo),Tomsk,1.2349456035985154
66000,Al-Qahirah-(Cairo),Tehran,0.972464146526413
66000,Al-Qahirah-(Cairo),Sendai,0.1765673292476082
66000,Ankara,Abuja,0.12507580167005578
66000,Ankara,Al-Iskandariyah-(Alexandria),1.177538741609555
66000,Ankara,Al-Qahirah-(Cairo),0.1031743711273149
66000,Ankara,Irbil-(Erbil),0.7752733020390746
66000,Ankara,Haerbin,0.9664288876646301
66000,Ankara,Lagos,0.02813568022022424
66000,Ankara,Tomsk,0.4939550244451417
66000,Ankara,Tehran,1.2886576577966646
66000,Ankara,Sendai,0.6097092659101176
66000,Irbil-(Erbil),Abuja,0.4981334085143906
66000,Irbil-(Erbil),Al-Iskandariyah-(Alexandria),0.15976477730026017
66000,Irbil-(Erbil),Al-Qahirah-(Cairo),0.5159669398268303
66000,Irbil-(Erbil),Ankara,0.9049206178659609
